Province_State,Country_Region,Last_Update,Confirmed,Deaths,Recovered,Lat,Long_,Active,Combined_Key
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Texas, US"
Utah,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Utah, US"
Utah,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Utah, US"
Utah,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Utah, US"
Utah,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Utah, US"
Utah,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Utah, US"
Utah,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Utah, US"
Utah,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Utah, US"
Utah,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Utah, US"
Utah,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Utah, US"
Utah,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Utah, US"
Utah,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Utah, US"
Utah,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Utah, US"
Utah,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Utah, US"
Utah,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Utah, US"
Utah,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Utah, US"
Utah,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Utah, US"
Utah,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Utah, US"
Utah,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Utah, US"
Utah,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Utah, US"
Utah,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Utah, US"
Utah,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Utah, US"
Vermont,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Vermont, US"
Vermont,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Vermont, US"
Vermont,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Vermont, US"
Vermont,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Vermont, US"
Vermont,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Vermont, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Washington,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Washington, US"
Washington,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Washington, US"
Washington,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Washington, US"
Washington,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Washington, US"
Washington,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Washington, US"
Washington,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Washington, US"
Washington,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Washington, US"
Washington,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Washington, US"
Washington,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Washington, US"
Washington,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Washington, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
West Virginia,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wyoming,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wyoming, US"
Wyoming,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wyoming, US"
Wyoming,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wyoming, US"
Wyoming,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wyoming, US"
Wyoming,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wyoming, US"
Wyoming,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wyoming, US"
Wyoming,US,2020-03-22,0,0,0,-19.015438,29.154857,0,"Wyoming, US"
